"brand","model","cores","base_clock","boost_clock","tdp","integrated_graphics","multithreading","price"
"Intel","Core i5-9600",6,"{\"cycles\":3100000000}","{\"cycles\":4600000000}",65,"Intel UHD Graphics 630",false,"[\"USD\",\"0.00\"]"
"Intel","Core i5-9600K",6,"{\"cycles\":3700000000}","{\"cycles\":4600000000}",95,"Intel UHD Graphics 630",false,"[\"USD\",\"304.02\"]"
"Intel","Core i5-9600K",6,"{\"cycles\":3700000000}","{\"cycles\":4600000000}",95,"Intel UHD Graphics 630",false,"[\"USD\",\"194.59\"]"
"Intel","Core i5-9600K",6,"{\"cycles\":3700000000}","{\"cycles\":4600000000}",95,"Intel UHD Graphics 630",false,"[\"USD\",\"0.00\"]"
"Intel","Core i5-9600KF",6,"{\"cycles\":3700000000}","{\"cycles\":4600000000}",95,null,false,"[\"USD\",\"199.99\"]"
"Intel","Core i5-9600KF",6,"{\"cycles\":3700000000}","{\"cycles\":4600000000}",95,null,false,"[\"USD\",\"0.00\"]"
"Intel","Core i5-9600T",6,"{\"cycles\":2300000000}","{\"cycles\":3900000000}",35,"Intel UHD Graphics 630",false,"[\"USD\",\"0.00\"]"
"Intel","Core i7-10700",8,"{\"cycles\":2900000000}","{\"cycles\":4800000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"324.99\"]"
"Intel","Core i7-10700F",8,"{\"cycles\":2900000000}","{\"cycles\":4800000000}",65,null,true,"[\"USD\",\"310.00\"]"
"Intel","Core i7-10700K",8,"{\"cycles\":3800000000}","{\"cycles\":5100000000}",125,"Intel UHD Graphics 630",true,"[\"USD\",\"329.99\"]"
"Intel","Core i7-10700KF",8,"{\"cycles\":3800000000}","{\"cycles\":5100000000}",125,null,true,"[\"USD\",\"359.99\"]"
"Intel","Core i7-2600",4,"{\"cycles\":3400000000}",null,95,"Intel HD Graphics 2000",true,"[\"USD\",\"200.13\"]"
"Intel","Core i7-2600K",4,"{\"cycles\":3400000000}",null,95,"Intel HD Graphics 3000",true,"[\"USD\",\"304.29\"]"
"Intel","Core i7-2600S",4,"{\"cycles\":2800000000}",null,65,"Intel HD Graphics 2000",true,"[\"USD\",\"291.76\"]"
"Intel","Core i7-2700K",4,"{\"cycles\":3500000000}",null,95,"Intel HD Graphics 3000",true,"[\"USD\",\"223.00\"]"
"Intel","Core i7-3770",4,"{\"cycles\":3400000000}",null,77,"Intel HD Graphics 4000",true,"[\"USD\",\"200.00\"]"
"Intel","Core i7-3770K",4,"{\"cycles\":3500000000}",null,77,"Intel HD Graphics 4000",true,"[\"USD\",\"327.98\"]"
"Intel","Core i7-3770S",4,"{\"cycles\":3100000000}",null,65,"Intel HD Graphics 4000",true,"[\"USD\",\"353.86\"]"
"Intel","Core i7-3770T",4,"{\"cycles\":2500000000}","{\"cycles\":3700000000}",45,"Intel HD Graphics 4000",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-3820",4,"{\"cycles\":3600000000}",null,130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-3930K",6,"{\"cycles\":3200000000}",null,130,null,true,"[\"USD\",\"535.09\"]"
"Intel","Core i7-3960X Extreme Edition",6,"{\"cycles\":3300000000}",null,130,null,true,"[\"USD\",\"629.99\"]"
"Intel","Core i7-3970X Extreme Edition",6,"{\"cycles\":3500000000}",null,150,null,true,"[\"USD\",\"599.99\"]"
"Intel","Core i7-4770",4,"{\"cycles\":3400000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"354.98\"]"
"Intel","Core i7-4770K",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"250.00\"]"
"Intel","Core i7-4770K",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"326.01\"]"
"Intel","Core i7-4770K",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"259.35\"]"
"Intel","Core i7-4770S",4,"{\"cycles\":3100000000}",null,65,"Intel HD Graphics 4600",true,"[\"USD\",\"900.00\"]"
"Intel","Core i7-4770T",4,"{\"cycles\":2500000000}",null,45,"Intel HD Graphics 4600",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4771",4,"{\"cycles\":3500000000}","{\"cycles\":3900000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4790",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"232.03\"]"
"Intel","Core i7-4790",4,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",84,"Intel HD Graphics 4600",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4790K",4,"{\"cycles\":4000000000}","{\"cycles\":4400000000}",88,"Intel HD Graphics 4600",true,"[\"USD\",\"278.83\"]"
"Intel","Core i7-4790K",4,"{\"cycles\":4000000000}","{\"cycles\":4400000000}",88,"Intel HD Graphics 4600",true,"[\"USD\",\"299.99\"]"
"Intel","Core i7-4790K",4,"{\"cycles\":4000000000}","{\"cycles\":4400000000}",88,"Intel HD Graphics 4600",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4790S",4,"{\"cycles\":3200000000}","{\"cycles\":4000000000}",65,"Intel HD Graphics 4000",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4790T",4,"{\"cycles\":2700000000}","{\"cycles\":3900000000}",45,null,true,"[\"USD\",\"203.86\"]"
"Intel","Core i7-4820K",4,"{\"cycles\":3700000000}","{\"cycles\":3900000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4930K",6,"{\"cycles\":3400000000}","{\"cycles\":3900000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-4960X Extreme Edition",6,"{\"cycles\":3600000000}","{\"cycles\":4000000000}",130,null,true,"[\"USD\",\"1805.04\"]"
"Intel","Core i7-5775C",4,"{\"cycles\":3300000000}","{\"cycles\":3700000000}",65,"Iris Pro Graphics 6200",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-5820K",6,"{\"cycles\":3300000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-5930K",6,"{\"cycles\":3500000000}","{\"cycles\":3700000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-5960X",8,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6700",4,"{\"cycles\":3400000000}","{\"cycles\":4000000000}",65,"Intel HD Graphics 530",true,"[\"USD\",\"419.99\"]"
"Intel","Core i7-6700",4,"{\"cycles\":3400000000}","{\"cycles\":4000000000}",65,"Intel HD Graphics 530",true,"[\"USD\",\"319.98\"]"
"Intel","Core i7-6700K",4,"{\"cycles\":4000000000}","{\"cycles\":4200000000}",91,"Intel HD Graphics 530",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6700K",4,"{\"cycles\":4000000000}","{\"cycles\":4200000000}",91,"Intel HD Graphics 530",true,"[\"USD\",\"276.00\"]"
"Intel","Core i7-6700T",4,"{\"cycles\":2800000000}","{\"cycles\":3600000000}",35,"Intel HD Graphics 530",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6800K",6,"{\"cycles\":3400000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6800K",6,"{\"cycles\":3400000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"359.98\"]"
"Intel","Core i7-6800K",6,"{\"cycles\":3400000000}","{\"cycles\":3600000000}",140,null,true,"[\"USD\",\"448.64\"]"
"Intel","Core i7-6850K",6,"{\"cycles\":3600000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6850K",6,"{\"cycles\":3600000000}","{\"cycles\":3800000000}",140,null,true,"[\"USD\",\"450.00\"]"
"Intel","Core i7-6900K",8,"{\"cycles\":3200000000}","{\"cycles\":3700000000}",140,null,true,"[\"USD\",\"1065.05\"]"
"Intel","Core i7-6900K",8,"{\"cycles\":3200000000}","{\"cycles\":3700000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6900K",8,"{\"cycles\":3200000000}","{\"cycles\":3700000000}",140,null,true,"[\"USD\",\"568.00\"]"
"Intel","Core i7-6950X",10,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-6950X",10,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",140,null,true,"[\"USD\",\"939.99\"]"
"Intel","Core i7-6950X",10,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",140,null,true,"[\"USD\",\"1147.98\"]"
"Intel","Core i7-7700",4,"{\"cycles\":3600000000}","{\"cycles\":4200000000}",65,"Intel HD Graphics 630",true,"[\"USD\",\"349.80\"]"
"Intel","Core i7-7700",4,"{\"cycles\":3600000000}","{\"cycles\":4200000000}",65,"Intel HD Graphics 630",true,"[\"USD\",\"419.00\"]"
"Intel","Core i7-7700K",4,"{\"cycles\":4200000000}","{\"cycles\":4500000000}",91,"Intel HD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-7700T",4,"{\"cycles\":2900000000}","{\"cycles\":3800000000}",35,"Intel HD Graphics 630",true,"[\"USD\",\"387.99\"]"
"Intel","Core i7-7700T",4,"{\"cycles\":2900000000}","{\"cycles\":3800000000}",35,"Intel HD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-7740X",4,"{\"cycles\":4300000000}","{\"cycles\":4500000000}",112,null,true,"[\"USD\",\"219.95\"]"
"Intel","Core i7-7740X",4,"{\"cycles\":4300000000}","{\"cycles\":4500000000}",112,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-7740X",4,"{\"cycles\":4300000000}","{\"cycles\":4500000000}",112,null,true,"[\"USD\",\"280.49\"]"
"Intel","Core i7-7800X",6,"{\"cycles\":3500000000}","{\"cycles\":4000000000}",140,null,true,"[\"USD\",\"699.99\"]"
"Intel","Core i7-7800X",6,"{\"cycles\":3500000000}","{\"cycles\":4000000000}",140,null,true,"[\"USD\",\"453.95\"]"
"Intel","Core i7-7800X",6,"{\"cycles\":3500000000}","{\"cycles\":4000000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-7820X",8,"{\"cycles\":3600000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"799.75\"]"
"Intel","Core i7-7820X",8,"{\"cycles\":3600000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-7820X",8,"{\"cycles\":3600000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"944.42\"]"
"Intel","Core i7-8086K",6,"{\"cycles\":4000000000}","{\"cycles\":5000000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"699.00\"]"
"Intel","Core i7-860",4,"{\"cycles\":2800000000}",null,95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-860S",4,"{\"cycles\":2530000000}",null,82,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-860S",4,"{\"cycles\":2530000000}",null,82,null,true,"[\"USD\",\"120.00\"]"
"Intel","Core i7-870",4,"{\"cycles\":2930000000}",null,95,null,true,"[\"USD\",\"195.10\"]"
"Intel","Core i7-870",4,"{\"cycles\":2930000000}",null,95,null,true,"[\"USD\",\"203.97\"]"
"Intel","Core i7-8700",6,"{\"cycles\":3200000000}","{\"cycles\":4600000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"319.99\"]"
"Intel","Core i7-8700",6,"{\"cycles\":3200000000}","{\"cycles\":4600000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"355.93\"]"
"Intel","Core i7-8700K",6,"{\"cycles\":3700000000}","{\"cycles\":4700000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"372.47\"]"
"Intel","Core i7-8700K",6,"{\"cycles\":3700000000}","{\"cycles\":4700000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"299.99\"]"
"Intel","Core i7-8700T",6,"{\"cycles\":2400000000}","{\"cycles\":4000000000}",35,"Intel UHD Graphics 630",true,"[\"USD\",\"298.99\"]"
"Intel","Core i7-870S",4,"{\"cycles\":2667000000}",null,82,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-875K",4,"{\"cycles\":2930000000}",null,95,null,true,"[\"USD\",\"353.97\"]"
"Intel","Core i7-880",4,"{\"cycles\":3060000000}",null,95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-920",4,"{\"cycles\":2660000000}",null,130,null,true,"[\"USD\",\"354.71\"]"
"Intel","Core i7-920",4,"{\"cycles\":2660000000}",null,130,null,true,"[\"USD\",\"235.60\"]"
"Intel","Core i7-930",4,"{\"cycles\":2800000000}",null,130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-930",4,"{\"cycles\":2800000000}",null,130,null,true,"[\"USD\",\"76.70\"]"
"Intel","Core i7-940",4,"{\"cycles\":2930000000}",null,130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-940",4,"{\"cycles\":2930000000}",null,130,null,true,"[\"USD\",\"349.99\"]"
"Intel","Core i7-950",4,"{\"cycles\":3060000000}",null,130,null,true,"[\"USD\",\"353.97\"]"
"Intel","Core i7-960",4,"{\"cycles\":3200000000}",null,130,null,true,"[\"USD\",\"270.00\"]"
"Intel","Core i7-965 Extreme Edition",4,"{\"cycles\":3200000000}",null,130,null,true,"[\"USD\",\"998.95\"]"
"Intel","Core i7-965 Extreme Edition",4,"{\"cycles\":3200000000}",null,130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-970",6,"{\"cycles\":3200000000}",null,130,null,true,"[\"USD\",\"494.06\"]"
"Intel","Core i7-9700",8,"{\"cycles\":3000000000}","{\"cycles\":4700000000}",65,"Intel HD Graphics 630",false,"[\"USD\",\"254.99\"]"
"Intel","Core i7-9700",8,"{\"cycles\":3000000000}","{\"cycles\":4700000000}",65,"Intel HD Graphics 630",false,"[\"USD\",\"321.47\"]"
"Intel","Core i7-9700F",8,"{\"cycles\":3000000000}","{\"cycles\":4700000000}",65,null,false,"[\"USD\",\"314.19\"]"
"Intel","Core i7-9700F",8,"{\"cycles\":3000000000}","{\"cycles\":4700000000}",65,null,false,"[\"USD\",\"259.39\"]"
"Intel","Core i7-9700K",8,"{\"cycles\":3600000000}","{\"cycles\":4900000000}",95,"Intel UHD Graphics 630",false,"[\"USD\",\"399.00\"]"
"Intel","Core i7-9700K",8,"{\"cycles\":3600000000}","{\"cycles\":4900000000}",95,"Intel UHD Graphics 630",false,"[\"USD\",\"269.00\"]"
"Intel","Core i7-9700KF",8,"{\"cycles\":3600000000}","{\"cycles\":4900000000}",95,null,false,"[\"USD\",\"299.00\"]"
"Intel","Core i7-9700T",8,"{\"cycles\":2000000000}","{\"cycles\":4300000000}",35,"Intel HD Graphics 630",false,"[\"USD\",\"0.00\"]"
"Intel","Core i7-975 Extreme Edition",4,"{\"cycles\":3330000000}",null,130,null,true,"[\"USD\",\"549.99\"]"
"Intel","Core i7-980",6,"{\"cycles\":3333000000}",null,130,null,true,"[\"USD\",\"1105.02\"]"
"Intel","Core i7-9800X",8,"{\"cycles\":3800000000}","{\"cycles\":4500000000}",165,null,true,"[\"USD\",\"399.99\"]"
"Intel","Core i7-9800X",8,"{\"cycles\":3800000000}","{\"cycles\":4500000000}",165,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i7-980X Extreme Edition",6,"{\"cycles\":3330000000}",null,130,null,true,"[\"USD\",\"1106.07\"]"
"Intel","Core i7-990X Extreme Edition",6,"{\"cycles\":3467000000}",null,130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-10850K",10,"{\"cycles\":3600000000}","{\"cycles\":5200000000}",125,"Intel UHD Graphics 630",true,"[\"USD\",\"389.99\"]"
"Intel","Core i9-10850K",10,"{\"cycles\":3600000000}","{\"cycles\":5200000000}",125,"Intel UHD Graphics 630",true,"[\"USD\",\"486.63\"]"
"Intel","Core i9-10850KA Avengers Limited Edition",10,"{\"cycles\":3600000000}","{\"cycles\":5200000000}",125,"Intel UHD Graphics 630",true,"[\"USD\",\"484.99\"]"
"Intel","Core i9-10900",10,"{\"cycles\":2800000000}","{\"cycles\":5200000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"469.79\"]"
"Intel","Core i9-10900F",10,"{\"cycles\":2800000000}","{\"cycles\":5200000000}",65,null,true,"[\"USD\",\"419.99\"]"
"Intel","Core i9-10900K",10,"{\"cycles\":3700000000}","{\"cycles\":5300000000}",125,"Intel UHD Graphics 630",true,"[\"USD\",\"539.99\"]"
"Intel","Core i9-10900KF",10,"{\"cycles\":3700000000}","{\"cycles\":5300000000}",125,null,true,"[\"USD\",\"529.95\"]"
"Intel","Core i9-10900X",10,"{\"cycles\":3700000000}","{\"cycles\":4700000000}",165,null,true,"[\"USD\",\"562.00\"]"
"Intel","Core i9-10920X",12,"{\"cycles\":3500000000}","{\"cycles\":4800000000}",165,null,true,"[\"USD\",\"642.00\"]"
"Intel","Core i9-10940X",14,"{\"cycles\":3300000000}","{\"cycles\":4800000000}",165,null,true,"[\"USD\",\"799.00\"]"
"Intel","Core i9-10980XE",18,"{\"cycles\":3000000000}","{\"cycles\":4800000000}",165,null,true,"[\"USD\",\"969.99\"]"
"Intel","Core i9-7900X",10,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-7900X",10,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"698.99\"]"
"Intel","Core i9-7900X",10,"{\"cycles\":3300000000}","{\"cycles\":4500000000}",140,null,true,"[\"USD\",\"1804.05\"]"
"Intel","Core i9-7920X",12,"{\"cycles\":2900000000}","{\"cycles\":4400000000}",140,null,true,"[\"USD\",\"675.46\"]"
"Intel","Core i9-7920X",12,"{\"cycles\":2900000000}","{\"cycles\":4400000000}",140,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-7940X",14,"{\"cycles\":3100000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-7960X",16,"{\"cycles\":2800000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"1170.00\"]"
"Intel","Core i9-7960X",16,"{\"cycles\":2800000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"2705.09\"]"
"Intel","Core i9-7980XE",18,"{\"cycles\":2600000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"2779.00\"]"
"Intel","Core i9-7980XE",18,"{\"cycles\":2600000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"1600.00\"]"
"Intel","Core i9-9820X",10,"{\"cycles\":3300000000}","{\"cycles\":4099999999}",165,null,true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-9820X",10,"{\"cycles\":3300000000}","{\"cycles\":4099999999}",165,null,true,"[\"USD\",\"536.00\"]"
"Intel","Core i9-9900",8,"{\"cycles\":3100000000}","{\"cycles\":5000000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"399.99\"]"
"Intel","Core i9-9900",8,"{\"cycles\":3100000000}","{\"cycles\":5000000000}",65,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-9900K",8,"{\"cycles\":3600000000}","{\"cycles\":5000000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"339.99\"]"
"Intel","Core i9-9900K",8,"{\"cycles\":3600000000}","{\"cycles\":5000000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"586.00\"]"
"Intel","Core i9-9900K (Standard Folding Box)",8,"{\"cycles\":3600000000}","{\"cycles\":5000000000}",95,"Intel UHD Graphics 630",true,"[\"USD\",\"334.99\"]"
"Intel","Core i9-9900KF",8,"{\"cycles\":3600000000}","{\"cycles\":5000000000}",95,null,true,"[\"USD\",\"329.99\"]"
"Intel","Core i9-9900KS",8,"{\"cycles\":4000000000}","{\"cycles\":5000000000}",127,"Intel UHD Graphics 630",true,"[\"USD\",\"1965.00\"]"
"Intel","Core i9-9900T",8,"{\"cycles\":2100000000}","{\"cycles\":4400000000}",35,"Intel UHD Graphics 630",true,"[\"USD\",\"0.00\"]"
"Intel","Core i9-9900X",10,"{\"cycles\":3500000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"587.49\"]"
"Intel","Core i9-9900X",10,"{\"cycles\":3500000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"602.00\"]"
"Intel","Core i9-9920X",12,"{\"cycles\":3500000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"478.50\"]"
"Intel","Core i9-9920X",12,"{\"cycles\":3500000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"669.60\"]"
"Intel","Core i9-9940X",14,"{\"cycles\":3300000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"799.99\"]"
"Intel","Core i9-9940X",14,"{\"cycles\":3300000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"745.98\"]"
"Intel","Core i9-9960X",16,"{\"cycles\":3100000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"885.99\"]"
"Intel","Core i9-9960X",16,"{\"cycles\":3100000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"759.99\"]"
"Intel","Core i9-9980XE",18,"{\"cycles\":3000000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"1054.00\"]"
"Intel","Core i9-9980XE",18,"{\"cycles\":3000000000}","{\"cycles\":4400000000}",165,null,true,"[\"USD\",\"1136.04\"]"
"Intel","Pentium E2140",2,"{\"cycles\":1600000000}",null,65,null,false,"[\"USD\",\"102.59\"]"
"Intel","Pentium E2140",2,"{\"cycles\":1600000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E2160",2,"{\"cycles\":1800000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E2180",2,"{\"cycles\":2000000000}",null,65,null,false,"[\"USD\",\"134.97\"]"
"Intel","Pentium E2180",2,"{\"cycles\":2000000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E2200",2,"{\"cycles\":2200000000}",null,65,null,false,"[\"USD\",\"54.00\"]"
"Intel","Pentium E2200",2,"{\"cycles\":2200000000}",null,65,null,false,"[\"USD\",\"168.59\"]"
"Intel","Pentium E2220",2,"{\"cycles\":2400000000}",null,65,null,false,"[\"USD\",\"37.64\"]"
"Intel","Pentium E2220",2,"{\"cycles\":2400000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E5200",2,"{\"cycles\":2500000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E5300",2,"{\"cycles\":2600000000}",null,65,null,false,"[\"USD\",\"59.49\"]"
"Intel","Pentium E5300",2,"{\"cycles\":2600000000}",null,65,null,false,"[\"USD\",\"79.40\"]"
"Intel","Pentium E5400",2,"{\"cycles\":2700000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E5400",2,"{\"cycles\":2700000000}",null,65,null,false,"[\"USD\",\"75.00\"]"
"Intel","Pentium E5500",2,"{\"cycles\":2800000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E5700",2,"{\"cycles\":3000000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E5800",2,"{\"cycles\":3200000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E6300",2,"{\"cycles\":2800000000}",null,65,null,false,"[\"USD\",\"119.95\"]"
"Intel","Pentium E6300",2,"{\"cycles\":2800000000}",null,65,null,false,"[\"USD\",\"99.70\"]"
"Intel","Pentium E6500",2,"{\"cycles\":2930000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E6500",2,"{\"cycles\":2930000000}",null,65,null,false,"[\"USD\",\"95.71\"]"
"Intel","Pentium E6600",2,"{\"cycles\":3060000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E6600",2,"{\"cycles\":3060000000}",null,65,null,false,"[\"USD\",\"99.99\"]"
"Intel","Pentium E6700",2,"{\"cycles\":3200000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium E6800",2,"{\"cycles\":3333000000}",null,65,null,false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G2010",2,"{\"cycles\":2800000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G2020",2,"{\"cycles\":2900000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"50.00\"]"
"Intel","Pentium G2030",2,"{\"cycles\":3000000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G2120",2,"{\"cycles\":3100000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"74.98\"]"
"Intel","Pentium G2130",2,"{\"cycles\":3200000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G2140",2,"{\"cycles\":3300000000}",null,55,"Intel HD Graphics",false,"[\"USD\",\"45.00\"]"
"Intel","Pentium G3220",2,"{\"cycles\":3000000000}",null,54,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3240",2,"{\"cycles\":3100000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3250",2,"{\"cycles\":3200000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3250T",2,"{\"cycles\":2800000000}",null,35,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3258",2,"{\"cycles\":3200000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"106.59\"]"
"Intel","Pentium G3258",2,"{\"cycles\":3200000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3260",2,"{\"cycles\":3300000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3420",2,"{\"cycles\":3200000000}",null,54,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3420",2,"{\"cycles\":3200000000}",null,54,"Intel HD Graphics",false,"[\"USD\",\"111.50\"]"
"Intel","Pentium G3430",2,"{\"cycles\":3300000000}",null,54,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3440",2,"{\"cycles\":3300000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3450",2,"{\"cycles\":3400000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3460",2,"{\"cycles\":3500000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"106.37\"]"
"Intel","Pentium G3460",2,"{\"cycles\":3500000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3470",2,"{\"cycles\":3600000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G3470",2,"{\"cycles\":3600000000}",null,53,"Intel HD Graphics",false,"[\"USD\",\"153.10\"]"
"Intel","Pentium G4400",2,"{\"cycles\":3300000000}",null,54,"Intel HD Graphics 510",false,"[\"USD\",\"0.00\"]"
"Intel","Pentium G4400",2,"{\"cycles\":3300000000}",null,54,"Intel HD Graphics 510",false,"[\"USD\",\"119.99\"]"
